date_received,sender,preprocessed_text,carrier,label
2023-12-09 13:35:28,+6398554***35,kumpletu recharge i download app pareho na araw tanggap p cash lks w loan,Smart,spam
2023-12-09 09:35:46,+6396337***24,celebrate weekend gojackpot christmas golden egg unlimited free bonus friday bonus today free new https gojackpot vegas,Smart,spam
2023-12-08 20:02:14,+6398543***50,jilifree p newmember tny m skydream skydream casino com popular jilislot b ccarat sabong bonus spend money moment,Smart,spam
2023-12-08 01:32:12,+6398540***12,log in forward fb kuha p libre sdi k loan,Smart,spam
2023-12-07 23:52:58,+6396352***86,exciting news ready financial upgrade unionbank credit card unionbank awesome reward low interest rate easy transaction credit card bank creditcardholder bank send quick message friendly processing team viber ask assistance apply thank happy assist,Smart,spam
2023-12-03 22:14:19,+6396306***52,experience ber month thrill https gojackpot vegas claim free golden egg enjoy php boost php app bonus play exciting win,Smart,spam
2023-12-03 21:57:35,+6394642***29,tanda na log in araw araw mag claim reward maximum limitasyon p a bvd loan,Smart,spam
2023-12-02 19:33:35,+6394694***34,log in forward fb kuha p libre cj s loan,Smart,spam
2023-12-01 02:36:10,+6396259***98,rich congratulation get bonus pls click register https risu io qvokl,Smart,spam
2023-11-29 14:22:06,+6394615***16,deposito p bet kuha p cash k xac loan,Smart,spam
2023-11-29 10:47:18,+6396381***54,unlock ber month happiness free golden egg php deposit bonus php app download bonus https gojackpot world,Smart,spam
2023-11-26 16:32:31,+6398591***22,free p gc ash w thdrawai jili p g casually play c ntact customer service pick tny m vjk,Smart,spam
2023-11-24 11:49:13,+6398581***67,unleash power bonus gojackpot experience daily rebate notch win rate grab free php visit gojackpot world,Smart,spam
2023-11-21 17:04:32,+6398539***01,kita ba lipas dalawa na araw sinungaling i really hope god bless you to win big bet loan,Smart,spam
2023-11-19 14:56:44,+6394867***27,tito nagdeposito lang p bet kuha cash talo p halika bet loan,Smart,spam
2023-11-18 01:05:26,+6391024***26,bermonth bring high win rate gojackpot new user free bonus join giveaway win plus extra maya visit gojackpot ink,Smart,spam
2023-11-16 06:39:51,+6396932***29,yy hello new free money bonus deposit condition login https gad asia free money,Smart,spam
2023-11-15 19:42:07,+6393843***65,oo welcomebouns freesp n tny m megaball megaball casion com sabongbonus com good jilibounssite play jili s bong b ccarat gifteveryday,Smart,spam
2023-11-15 05:16:49,+6390942***03,step gojackpot new user pocket free bonus race bing bet snag boost winning extra paymaya gojackpot ink,Smart,spam
2023-11-15 04:48:15,+6390706***96,step gojackpot new user pocket free bonus race bing bet snag boost winning extra paymaya gojackpot ink,Smart,spam
2023-11-13 11:35:43,+6394868***01,tanda tanggap pa na araw araw kapag login pula na sobre pula na sobre p panalo p ano na panalo bet win,Smart,spam
2023-11-13 05:06:13,+6391027***58,welcome gojackpot weekend new user enjoy free bonus win k prize shoot iphone pro max lucky wheel gojackpot ink,Smart,spam
2023-11-12 14:55:33,+6390907***90,kuya mo pwede talaga na panalo pera laro una na taon talo lang pa magkano napanalunan mo bet tv,Smart,spam
2023-11-09 15:53:29,+6394611***20,kuya mo pwede talaga na panalo pera laro una na taon talo lang pa magkano napanalunan mo betj info,Smart,spam
2023-11-06 22:22:18,+6394655***24,man panalo lang p bet laki na tagumpay tingin opisyal link betb info,Smart,spam
2023-11-06 00:25:34,+6391090***08,bet mamimigay p pula na sobre araw araw tanggap luma na user beth info,Smart,spam
2023-11-03 20:22:30,+6394892***42,bet luma na user kuha p nang libre recharge p una na taon araw araw bete info,Smart,spam
2023-11-02 19:46:27,+6394867***63,bet luma na user kuha p nang libre recharge p una na taon araw araw bete info,Smart,spam
2023-10-30 16:34:50,+6398581***68,maya official account access temporarily suspend proceed tinu maya official continue receive time pin otp s,Smart,spam
2023-10-30 16:34:49,+6392037***63,maya official account access temporarily suspend proceed tinu maya official continue receive time pin otp s,Smart,spam
2023-10-29 04:34:07,+6394627***79,dala bet pula na sobre p araw araw kuha luma na user iwishyougreatsuccess info,Smart,spam
2023-10-28 10:59:24,+6394661***15,account warning access temporarily suspend proceed shorten unionbank,Smart,spam
2023-10-27 20:25:46,+6390781***67,banco de oro have issue account security review pub vin bdosecure,Smart,spam
2023-10-27 18:53:39,+6394659***09,account warning account access temporarily suspend proceed url cz unionbank,Smart,spam
2023-10-27 17:53:08,+6394660***12,account warn have issue account security review url cz unionbank,Smart,spam
2023-10-27 09:50:20,+6398597***19,unionbank notice account access temporarily suspend proceed union login info,Smart,spam
2023-10-27 04:35:57,+6396266***77,hello bonus high enjoy game enter risu io btcu,Smart,spam
2023-10-26 06:25:11,+6396418***21,join gojackpot s halloween event win daily claim extra bonus free spin lucky wheel win iphone pro max gojpluck online,Globe,spam
2023-10-25 11:58:34,+6390750***37,embrace halloween spirit gojackpot s cash tournament win big free coin free bonus plus deposit bonus gojpluck com,Smart,spam
2023-10-24 12:54:44,+6395058***33,okada manila lunsad online slot machine ka na kuha p nang libre nagparehistro okdplay com,Smart,spam
2023-10-22 17:59:59,+6393878***21,win big gojackpot weekend lg ole tv prize await gojpluck com claim free bonus extra deposit bonus gcash,Smart,spam
2023-10-22 16:40:53,+6392837***63,hello new free money bonus deposit condition login https cc org free money,Smart,spam
2023-10-21 22:04:08,+6395084***42,sali pwin tangkilik husay deposito pula na sobre alok una na deposito p bonus risu io lh kp,Smart,spam
2023-10-21 07:53:08,+6390982***71,experience stability gojackpot gcash weekend enjoy free deposit bonus increase win big slot jackpot gojpluck com,Smart,spam
2023-10-20 14:35:51,+6398581***14,unionbank notice register sim deactivate regularly update prevent update emailphsrvr org,Smart,spam
2023-10-19 17:29:17,+6390787***69,okada manila lunsad online slot machine ka na kuha p nang libre nagparehistro www okdph com,Smart,spam
2023-10-18 10:59:59,+6393060***95,deposito p sama na p taon na panalo exclusive member red envelope halaga na upto p premyo pa xyz abl,Smart,spam
2023-10-17 09:01:58,+6398533***64,enjoy gcash min gojackpot free spin maya lucky wheel free win lg oled tv play ph slot online win million prize gojpluck com,Smart,spam
2023-10-14 14:34:23,+6395044***01,farewell gcash load issue s gojackpot time weekend enjoy free deposit win big slot prize luck gojpluck com,Smart,spam
2023-10-14 13:09:14,+6392972***56,hello new free money bonus deposit condition login http tuu org free money,Smart,spam
2023-10-12 18:57:46,+6393855***27,ready weekend gcash easy payment sugarplay enjoy free bonus event tie win free win slot jackpot sgphwin com,Smart,spam
2023-10-10 23:10:00,+6393801***88,gcash finally gojackpot free bonus win slot jackpot prize pool cash gcash extra bonus visit gojpluck com,Smart,spam
2023-10-08 13:38:44,+6398534***43,welcome exciting weekend gojackpot play win claim free bonus deposit today extra unlock vip perk join fun gojpluck com,Smart,spam
2023-10-07 15:17:58,+6395064***86,unionbank reward congratulation ve receive p cashback unionbank credit card reward claim reward cloudlnksrv org,Smart,spam
2023-10-06 19:06:55,+6392955***23,hello new free money bonus deposit condition login http hhk free money,Smart,spam
2023-10-06 18:47:52,+6398531***65,embrace inner luck super lucky star winningplus claim bonus slot jackpot seize benefit winner joywinplus com,Smart,spam
2023-10-05 11:38:29,+6396153***94,banco de oro have issue account security review onlinemybdocare click,Smart,spam
2023-10-03 21:36:25,+6392031***73,kami na p sl ts b nus pangingisda rehistro upang kuha web th com,Smart,spam
2023-10-03 13:37:18,+6392038***93,welcome october new user bonus high rate slot jackpot sugarplay don t miss bonus promo event join sp com,Smart,spam
2023-10-02 14:56:56,+6394693***94,una na laro casino bingo slot machine rehistro mag deposito p upang tanggap cashback bonus p xyz abl,Smart,spam
2023-10-01 18:52:01,+6390832***62,hello new free money bonus deposit condition login http dchh shop free money,Smart,spam
2023-09-28 21:06:07,+6395049***77,weekend alert winningplus claim weekly deposit bonus tomorrow new user free bonus deposit win big jackpot slot joywplus com,Smart,spam
2023-09-28 18:17:01,+6390821***24,hello new free money bonus deposit condition login http dchh shop free money,Smart,spam
2023-09-27 12:55:47,+6391971***08,twin bonanza month end giveaway sugarplay win prize new user free sign explore event free bonus sp com,Smart,spam
2023-09-26 15:04:52,+6398541***16,twin bonanza month end giveaway sugarplay win prize new user free sign explore event free bonus sp com,Smart,spam
2023-09-26 10:14:58,+6392211***42,long receive marketing sms bpi thank,Smart,spam
2023-09-25 13:59:17,+6398583***34,jollibee register tanggap p taya din na kuha pula na envelope cash pag sign in araw araw https m xyz,Smart,spam
2023-09-22 20:42:10,+6399946***03,hello new free money bonus deposit condition login http yy ff com free money,Smart,spam
2023-09-22 18:58:23,+6398542***69,una na laro casino bingo slot machine rehistro mag deposito p upang tanggap cashback bonus pa si site,Smart,spam
2023-09-21 18:43:26,+6398533***48,play earn slot machine registration bonus p declaration website https tp,Smart,spam
2023-09-21 18:39:42,+6391251***29,play earn slot machine registration bonus p declaration website https tp,Smart,spam
2023-09-21 16:02:46,+6394642***57,play earn slot machine registration bonus p declaration website https tp,Smart,spam
2023-09-21 16:02:47,+6394642***57,play earn slot machine registration bonus p declaration website https tp,Smart,spam
2023-09-21 17:00:09,+6394642***57,play earn slot machine registration bonus p declaration website https tp,Smart,spam
2023-09-21 17:00:10,+6394642***57,play earn slot machine registration bonus p declaration website https tp,Smart,spam
2023-09-21 18:39:41,+6394642***57,play earn slot machine registration bonus p declaration website https tp,Smart,spam
2023-09-21 18:39:42,+6394642***57,play earn slot machine registration bonus p declaration website https tp,Smart,spam
2023-09-21 17:00:11,+6398534***13,play earn slot machine registration bonus p declaration website https tp,Smart,spam
2023-09-21 11:46:24,+6398540***81,deposit bonus bet doblehin deposito lampas betc xyz,Smart,spam
2023-09-19 16:17:37,+6398533***18,ready sugar star sign sugarplay claim bonus don t miss win prize fantastic slot event join sp com,Smart,spam
2023-09-19 14:16:59,+6398543***65,daily cashback bonus halika subok w game w w xyz,Smart,spam
2023-09-19 12:03:11,+6396282***93,gcash advisory advise require verify account new online system verify https come updateaccount,Smart,spam
2023-09-18 22:26:44,+6398543***97,register receive p bet red envelope bonus day receive cash red envelope day https tg school,Smart,spam
2023-09-19 00:42:27,+6398543***97,register receive p bet red envelope bonus day receive cash red envelope day https tg school,Smart,spam
2023-09-19 00:42:28,+6398543***97,register receive p bet red envelope bonus day receive cash red envelope day https tg school,Smart,spam
2023-09-19 04:20:54,+6398543***97,register receive p bet red envelope bonus day receive cash red envelope day https tg school,Smart,spam
2023-09-19 05:05:08,+6398543***97,register receive p bet red envelope bonus day receive cash red envelope day https tg school,Smart,spam
2023-09-19 04:20:55,+6390945***10,register receive p bet red envelope bonus day receive cash red envelope day https tg school,Smart,spam
2023-09-19 00:42:28,+6398549***84,register receive p bet red envelope bonus day receive cash red envelope day https tg school,Smart,spam
2023-09-18 22:26:45,+6391278***80,register receive p bet red envelope bonus day receive cash red envelope day https tg school,Smart,spam
2023-09-18 19:02:11,+6393894***31,unionbank notice notice s try open ub account advice need secure account immediately visit unionbnk accessph biz,Smart,spam
2023-09-18 18:24:08,+6393861***24,p free jlli app download link sz qts com register,Smart,spam
2023-09-18 10:16:55,+6398539***62,sali pwin exclusive member red envelope promo panalo p p b site,Smart,spam
2023-09-17 15:04:15,+6399944***41,hello win prize p enter fsrdsr com,Smart,spam
2023-09-17 05:02:58,+6398555***07,deposit bonus bet doblehin deposito lampas bet xyz,Smart,spam
2023-09-16 14:57:35,+6398555***92,deposit bonus bet doblehin deposito lampas bet xyz,Smart,spam
2023-09-09 07:37:50,+6390975***80,pwin tangi na platform pilipinas tanggap gcash deposito withdrawal sali p a xyz,Smart,spam
2023-09-07 20:05:34,+6390870***31,hello win prize p enter ss live,Smart,spam
2023-09-06 04:17:30,+6396194***66,libre na pesos posibilidad kuha higit https ppgaming ph hey,Smart,spam
2023-09-04 11:19:39,+6399855***27,special offer need affordable cash loan bank personal loan get cover extra cash m pay month fast approval disregard interested god bless,Smart,spam
2023-09-03 06:38:36,+6398555***44,get b nus w games sign try w w xyz,Smart,spam
2023-09-02 03:08:17,+6390905***33,get b nus w games sign try w b xyz,Smart,spam
2023-09-01 19:17:34,+6390944***74,ganda na araw ka na p libre na bonus makipag ugnay customer service bawi enjoy jili pga ka com,Smart,spam
2023-09-01 19:01:37,+6396380***58,oo welcomeb un freesp n bet ph com gcashbonus com good jilib unssite play jili s bong b ccarat gifteveryday,Smart,spam
2023-08-30 09:25:35,+6390778***14,unionbank warn suspicious login detect account visit onlineunionbnk safe cloud change information,Smart,spam
2023-08-29 03:12:45,+6391076***51,daily cashback p bonus halika subok w game w v xyz,Smart,spam
2023-08-26 14:38:51,+6398543***16,good afternoon m year old diana like friend whtsapp,Smart,spam
2023-08-26 03:04:19,+6394774***14,hello win prize p enter http bb xyz,Smart,spam
2023-08-25 11:49:44,+6391973***70,hello win prize p enter http kk xyz,Smart,spam
2023-08-25 05:56:55,+6390970***08,daily cashback p bonus halika subok w game w B xyz,Smart,spam
2023-08-21 20:33:37,+6399954***42,hello win prize p enter http sergsd com,Smart,spam
2023-08-21 20:07:15,+6390829***85,hello win prize p enter http sergsd com,Smart,spam
2023-08-20 20:28:16,+6395187***85,magrehistro online laro slot kuha p funinn online,Smart,spam
2023-08-18 15:40:34,+6398542***77,ganda na araw ka na p libre na bonus makipag ugnay customer service bawi enjoy jili pga ka com,Smart,spam
